abbrivate_funds,funds_title,stock_title,stock_href,abbrivate_stock,holding,,
APGYX,AB Large Cap Growth Fund Advisor Class (APGYX),Monster Beverage Corp,/quote/MNST?p=MNST,MNST,3.87%,,
APGYX,AB Large Cap Growth Fund Advisor Class (APGYX),Zoetis Inc Class A,/quote/ZTS?p=ZTS,ZTS,3.79%,,
APGYX,AB Large Cap Growth Fund Advisor Class (APGYX),Vertex Pharmaceuticals Inc,/quote/VRTX?p=VRTX,VRTX,3.67%,,
APGYX,AB Large Cap Growth Fund Advisor Class (APGYX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,3.60%,,
APGYX,AB Large Cap Growth Fund Advisor Class (APGYX),Intuitive Surgical Inc,/quote/ISRG?p=ISRG,ISRG,3.31%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,6.95%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.95%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Facebook Inc A,/quote/FB?p=FB,FB,5.23%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,4.35%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Visa Inc Class A,/quote/V?p=V,V,4.34%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Monster Beverage Corp,/quote/MNST?p=MNST,MNST,3.87%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Zoetis Inc Class A,/quote/ZTS?p=ZTS,ZTS,3.79%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Vertex Pharmaceuticals Inc,/quote/VRTX?p=VRTX,VRTX,3.67%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,3.60%,,
APGZX,AB Large Cap Growth Fund Class Z (APGZX),Intuitive Surgical Inc,/quote/ISRG?p=ISRG,ISRG,3.31%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),Samsung Electronics Co Ltd,/quote/005930.KS?p=005930.KS,005930.KS,6.42%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),ABB Ltd,/quote/ABBN?p=ABBN,ABBN,5.43%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),Compass Group PLC,/quote/CPG.L?p=CPG.L,CPG.L,4.73%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),Arch Capital Group Ltd,/quote/ACGL?p=ACGL,ACGL,4.64%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),RELX PLC,/quote/REL.L?p=REL.L,REL.L,4.02%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),UBS Group AG,/quote/UBSG?p=UBSG,UBSG,4.02%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),Novartis AG,/quote/NOVN?p=NOVN,NOVN,3.84%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),NAVER Corp,/quote/035420.KS?p=035420.KS,035420.KS,3.79%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),Fresenius Medical Care AG & Co. KGaA,/quote/FME.DE?p=FME.DE,FME.DE,3.59%,,
APHKX,Artisan International Value Fund Institutional Class (APHKX),Cie Financiere Richemont SA,/quote/CFR?p=CFR,CFR,3.37%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),Samsung Electronics Co Ltd,/quote/005930.KS?p=005930.KS,005930.KS,6.42%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),ABB Ltd,/quote/ABBN?p=ABBN,ABBN,5.43%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),Compass Group PLC,/quote/CPG.L?p=CPG.L,CPG.L,4.73%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),Arch Capital Group Ltd,/quote/ACGL?p=ACGL,ACGL,4.64%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),RELX PLC,/quote/REL.L?p=REL.L,REL.L,4.02%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),UBS Group AG,/quote/UBSG?p=UBSG,UBSG,4.02%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),Novartis AG,/quote/NOVN?p=NOVN,NOVN,3.84%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),NAVER Corp,/quote/035420.KS?p=035420.KS,035420.KS,3.79%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),Fresenius Medical Care AG & Co. KGaA,/quote/FME.DE?p=FME.DE,FME.DE,3.59%,,
ARTKX,Artisan International Value Fund Investor Class (ARTKX),Cie Financiere Richemont SA,/quote/CFR?p=CFR,CFR,3.37%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Equinix Inc,/quote/EQIX?p=EQIX,EQIX,10.40%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Prologis Inc,/quote/PLD?p=PLD,PLD,9.68%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Equity Residential,/quote/EQR?p=EQR,EQR,6.02%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Digital Realty Trust Inc,/quote/DLR?p=DLR,DLR,4.71%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Extra Space Storage Inc,/quote/EXR?p=EXR,EXR,4.63%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Rexford Industrial Realty Inc,/quote/REXR?p=REXR,REXR,4.16%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),UDR Inc,/quote/UDR?p=UDR,UDR,4.15%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Sun Communities Inc,/quote/SUI?p=SUI,SUI,3.64%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Alexandria Real Estate Equities Inc,/quote/ARE?p=ARE,ARE,3.63%,,
ARYCX,American Century Real Estate Fund C Class (ARYCX),Healthpeak Properties Inc,/quote/PEAK?p=PEAK,PEAK,3.61%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,9.84%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,7.04%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.33%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Mastercard Inc A,/quote/MA?p=MA,MA,5.54%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,5.10%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,4.22%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Facebook Inc A,/quote/FB?p=FB,FB,3.67%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,3.58%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),PayPal Holdings Inc,/quote/PYPL?p=PYPL,PYPL,3.01%,,
ASDEX,American Century Select Fund R6 Class (ASDEX),Visa Inc Class A,/quote/V?p=V,V,2.47%,,
ASERX,American Century Select Fund R Class (ASERX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,9.84%,,
ASERX,American Century Select Fund R Class (ASERX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,7.04%,,
ASERX,American Century Select Fund R Class (ASERX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.33%,,
ASERX,American Century Select Fund R Class (ASERX),Mastercard Inc A,/quote/MA?p=MA,MA,5.54%,,
ASERX,American Century Select Fund R Class (ASERX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,5.10%,,
ASERX,American Century Select Fund R Class (ASERX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,4.22%,,
ASERX,American Century Select Fund R Class (ASERX),Facebook Inc A,/quote/FB?p=FB,FB,3.67%,,
ASERX,American Century Select Fund R Class (ASERX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,3.58%,,
ASERX,American Century Select Fund R Class (ASERX),PayPal Holdings Inc,/quote/PYPL?p=PYPL,PYPL,3.01%,,
ASERX,American Century Select Fund R Class (ASERX),Visa Inc Class A,/quote/V?p=V,V,2.47%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),Ubs Money Ser,,,4.67%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),E-mini Russell 2000 Index Future Mar20,/quote/RTYH0?p=RTYH0,RTYH0,3.99%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),Axsome Therapeutics Inc,/quote/AXSM?p=AXSM,AXSM,0.87%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),NovoCure Ltd,/quote/NVCR?p=NVCR,NVCR,0.74%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),Arrowhead Pharmaceuticals Inc,/quote/ARWR?p=ARWR,ARWR,0.65%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),Generac Holdings Inc,/quote/GNRC?p=GNRC,GNRC,0.62%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),Reata Pharmaceuticals Inc A,/quote/RETA?p=RETA,RETA,0.60%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),ACADIA Pharmaceuticals Inc,/quote/ACAD?p=ACAD,ACAD,0.58%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),EastGroup Properties Inc,/quote/EGP?p=EGP,EGP,0.55%,,
ASMOX,AQR Small Cap Momentum Style Fund Class I (ASMOX),Mirati Therapeutics Inc,/quote/MRTX?p=MRTX,MRTX,0.52%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),MSCI Inc,/quote/MSCI?p=MSCI,MSCI,2.64%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Nike Inc B,/quote/NKE?p=NKE,NKE,2.52%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Apollo Hospitals Enterprise Ltd,/quote/APOLLOHOSP?p=APOLLOHOSP,APOLLOHOSP,2.49%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Erste Group Bank AG.,/quote/EBS?p=EBS,EBS,2.49%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Royal Philips NV,/quote/PHIA?p=PHIA,PHIA,2.46%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Kingspan Group PLC,/quote/KRX.L?p=KRX.L,KRX.L,2.34%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Gerresheimer AG,/quote/GXI.DE?p=GXI.DE,GXI.DE,2.33%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),HDFC Bank Ltd,/quote/HDFCBANK.B?p=HDFCBANK.B,HDFCBANK.B,2.33%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Bio-Rad Laboratories Inc,/quote/BIO?p=BIO,BIO,2.30%,,
ATERX,AB Sustainable Global Thematic Fund Class R (ATERX),Xylem Inc,/quote/XYL?p=XYL,XYL,2.22%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),E-mini Russell 2000 Index Future Mar20,/quote/RTYH0?p=RTYH0,RTYH0,4.03%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),Ubs Money Ser,,,1.12%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),Axsome Therapeutics Inc,/quote/AXSM?p=AXSM,AXSM,0.95%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),NovoCure Ltd,/quote/NVCR?p=NVCR,NVCR,0.84%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),Arrowhead Pharmaceuticals Inc,/quote/ARWR?p=ARWR,ARWR,0.81%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),Reata Pharmaceuticals Inc A,/quote/RETA?p=RETA,RETA,0.71%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),ACADIA Pharmaceuticals Inc,/quote/ACAD?p=ACAD,ACAD,0.68%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),PS Business Parks Inc,/quote/PSB?p=PSB,PSB,0.66%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),AppFolio Inc A,/quote/APPF?p=APPF,APPF,0.64%,,
ATSMX,AQR TM Small Cap Momentum Style Fund Class I (ATSMX),EastGroup Properties Inc,/quote/EGP?p=EGP,EGP,0.60%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),Ubs Money Ser,,,4.07%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),E-mini S&P 500 Future Mar20,/quote/ESH0?p=ESH0,ESH0,3.35%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),NextEra Energy Inc,/quote/NEE?p=NEE,NEE,1.45%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),Visa Inc Class A,/quote/V?p=V,V,1.45%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),Mastercard Inc A,/quote/MA?p=MA,MA,1.44%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),PepsiCo Inc,/quote/PEP?p=PEP,PEP,1.44%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,1.43%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),JPMorgan Chase & Co,/quote/JPM?p=JPM,JPM,1.42%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,1.40%,,
AUEIX,AQR Large Cap Defensive Style Fund Class I (AUEIX),Procter & Gamble Co,/quote/PG?p=PG,PG,1.34%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),Ubs Money Ser,,,4.07%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),E-mini S&P 500 Future Mar20,/quote/ESH0?p=ESH0,ESH0,3.35%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),NextEra Energy Inc,/quote/NEE?p=NEE,NEE,1.45%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),Visa Inc Class A,/quote/V?p=V,V,1.45%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),Mastercard Inc A,/quote/MA?p=MA,MA,1.44%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),PepsiCo Inc,/quote/PEP?p=PEP,PEP,1.44%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,1.43%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),JPMorgan Chase & Co,/quote/JPM?p=JPM,JPM,1.42%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,1.40%,,
AUENX,AQR Large Cap Defensive Style Fund Class N (AUENX),Procter & Gamble Co,/quote/PG?p=PG,PG,1.34%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,10.09%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,7.64%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.40%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Visa Inc Class A,/quote/V?p=V,V,5.20%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Mastercard Inc A,/quote/MA?p=MA,MA,5.19%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Facebook Inc A,/quote/FB?p=FB,FB,4.11%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,3.87%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,3.67%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Salesforce.com Inc,/quote/CRM?p=CRM,CRM,3.24%,,
AULDX,American Century Ultra Fund R6 Class (AULDX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,3.02%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Copart Inc,/quote/CPRT?p=CPRT,CPRT,5.15%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Mastercard Inc A,/quote/MA?p=MA,MA,5.12%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Brookfield Asset Management Inc Class A,/quote/BAM.A.TO?p=BAM.A.TO,BAM.A.TO,5.03%,,
AVEGX,Ave Maria Growth Fund (AVEGX),SBA Communications Corp,/quote/SBAC?p=SBAC,SBAC,4.94%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Ansys Inc,/quote/ANSS?p=ANSS,ANSS,4.61%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Visa Inc Class A,/quote/V?p=V,V,4.47%,,
AVEGX,Ave Maria Growth Fund (AVEGX),S&P Global Inc,/quote/SPGI?p=SPGI,SPGI,3.84%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Heico Corp Class A,/quote/HEI.A?p=HEI.A,HEI.A,3.62%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Roper Technologies Inc,/quote/ROP?p=ROP,ROP,3.50%,,
AVEGX,Ave Maria Growth Fund (AVEGX),Ecolab Inc,/quote/ECL?p=ECL,ECL,3.37%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,5.34%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,5.20%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,3.89%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Visa Inc Class A,/quote/V?p=V,V,3.79%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,3.20%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Danaher Corp,/quote/DHR?p=DHR,DHR,2.75%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),JPMorgan Chase & Co,/quote/JPM?p=JPM,JPM,2.50%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,2.48%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Fidelity National Information Services Inc,/quote/FIS?p=FIS,FIS,2.30%,,
AWEIX,CIBC Atlas Disciplined Equity Fund Institutional Class (AWEIX),Medtronic PLC,/quote/MDT?p=MDT,MDT,2.27%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,7.48%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,6.12%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Facebook Inc A,/quote/FB?p=FB,FB,4.34%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,4.26%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,4.26%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Mastercard Inc A,/quote/MA?p=MA,MA,3.48%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Merck & Co Inc,/quote/MRK?p=MRK,MRK,2.88%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Fortinet Inc,/quote/FTNT?p=FTNT,FTNT,2.03%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Oracle Corp,/quote/ORCL?p=ORCL,ORCL,2.03%,,
BALGX,BMO Large-Cap Growth Fund Class A (BALGX),Allstate Corp,/quote/ALL?p=ALL,ALL,1.83%,,
BARAX,Baron Asset Fund Retail Class (BARAX),IDEXX Laboratories Inc,/quote/IDXX?p=IDXX,IDXX,6.23%,,
BARAX,Baron Asset Fund Retail Class (BARAX),Verisk Analytics Inc,/quote/VRSK?p=VRSK,VRSK,4.85%,,
BARAX,Baron Asset Fund Retail Class (BARAX),Gartner Inc A,/quote/IT?p=IT,IT,4.27%,,
BARAX,Baron Asset Fund Retail Class (BARAX),Mettler-Toledo International Inc,/quote/MTD?p=MTD,MTD,4.17%,,
BARAX,Baron Asset Fund Retail Class (BARAX),Ansys Inc,/quote/ANSS?p=ANSS,ANSS,3.75%,,
BARAX,Baron Asset Fund Retail Class (BARAX),SBA Communications Corp,/quote/SBAC?p=SBAC,SBAC,3.50%,,
BARAX,Baron Asset Fund Retail Class (BARAX),CoStar Group Inc,/quote/CSGP?p=CSGP,CSGP,3.42%,,
BARAX,Baron Asset Fund Retail Class (BARAX),VeriSign Inc,/quote/VRSN?p=VRSN,VRSN,3.40%,,
BARAX,Baron Asset Fund Retail Class (BARAX),Guidewire Software Inc,/quote/GWRE?p=GWRE,GWRE,3.05%,,
BARAX,Baron Asset Fund Retail Class (BARAX),FactSet Research Systems Inc,/quote/FDS?p=FDS,FDS,2.72%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Tyler Technologies Inc,/quote/TYL?p=TYL,TYL,5.69%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Veeva Systems Inc Class A,/quote/VEEV?p=VEEV,VEEV,5.68%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Quidel Corp,/quote/QDEL?p=QDEL,QDEL,5.41%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Neogen Corp,/quote/NEOG?p=NEOG,NEOG,5.31%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Cognex Corp,/quote/CGNX?p=CGNX,CGNX,4.83%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Paycom Software Inc,/quote/PAYC?p=PAYC,PAYC,4.26%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Balchem Corp,/quote/BCPC?p=BCPC,BCPC,4.15%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Alteryx Inc Class A,/quote/AYX?p=AYX,AYX,4.09%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Ansys Inc,/quote/ANSS?p=ANSS,ANSS,3.68%,,
BCSIX,Brown Capital Management Small Company Fund Investor Shares (BCSIX),Proto Labs Inc,/quote/PRLB?p=PRLB,PRLB,3.55%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Kinsale Capital Group Inc,/quote/KNSL?p=KNSL,KNSL,4.05%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Emergent BioSolutions Inc,/quote/EBS?p=EBS,EBS,3.51%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Mercury Systems Inc,/quote/MRCY?p=MRCY,MRCY,3.45%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Americold Realty Trust,/quote/COLD?p=COLD,COLD,3.35%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Qualys Inc,/quote/QLYS?p=QLYS,QLYS,3.19%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Inogen Inc,/quote/INGN?p=INGN,INGN,3.08%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),SiteOne Landscape Supply Inc,/quote/SITE?p=SITE,SITE,2.88%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Everbridge Inc,/quote/EVBG?p=EVBG,EVBG,2.78%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Endava PLC ADR,/quote/DAVA.L?p=DAVA.L,DAVA.L,2.69%,,
BDFIX,Baron Discovery Fund Institutional Shares (BDFIX),Veracyte Inc,/quote/VCYT?p=VCYT,VCYT,2.64%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,11.77%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,6.15%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Mastercard Inc A,/quote/MA?p=MA,MA,5.50%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Veeva Systems Inc Class A,/quote/VEEV?p=VEEV,VEEV,5.35%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Visa Inc Class A,/quote/V?p=V,V,4.69%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Illumina Inc,/quote/ILMN?p=ILMN,ILMN,4.17%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Equinix Inc,/quote/EQIX?p=EQIX,EQIX,4.16%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Intuitive Surgical Inc,/quote/ISRG?p=ISRG,ISRG,4.11%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,4.08%,,
BFTIX,Baron Fifth Avenue Growth Fund Institutional Class (BFTIX),Fidelity National Information Services Inc,/quote/FIS?p=FIS,FIS,3.70%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,5.85%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,5.72%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Mellanox Technologies Ltd,/quote/MLNX?p=MLNX,MLNX,4.19%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Acceleron Pharma Inc,/quote/XLRN?p=XLRN,XLRN,3.43%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),RingCentral Inc Class A,/quote/RNG?p=RNG,RNG,3.43%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,3.27%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Veeva Systems Inc Class A,/quote/VEEV?p=VEEV,VEEV,3.16%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),TAL Education Group ADR,/quote/TAL?p=TAL,TAL,2.97%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),Splunk Inc,/quote/SPLK?p=SPLK,SPLK,2.92%,,
BGLUX,Baron Global Advantage Fund R6 Shares (BGLUX),EPAM Systems Inc,/quote/EPAM?p=EPAM,EPAM,2.65%,,
BHSRX,BlackRock Health Sciences Opportunities Portfolio Class R (BHSRX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,8.38%,,
BHSRX,BlackRock Health Sciences Opportunities Portfolio Class R (BHSRX),Abbott Laboratories,/quote/ABT?p=ABT,ABT,4.52%,,
